id_product,product_name,description
93,Aerie Sunnie Thong,"Real Soft® from your bra to your booty. Your fave collection. Total cheek. style: 1772-5902 | color: 073 Real Soft® fabric Lace trim at waist & leg openings Undies: the REAL way to say panties Low rise Total cheek! 72% Nylon, 28% Spandex Hand Wash Imported read more read less"
94,Aerie Lace Hi-Rise Boybrief,"Laced with love and extra comfort. No cheek peek, a hi-rise and our Everyday Loves Lace. Not your granny's panties. style: 1779-6296 | color: 536 Soft lace with the right amount of stretch Higher rise for extra comfort No cheek peek Aerie undies: Your panty drawer just got REAL. 97% Nylon, 3% Elastane Machine Wash Imported read more read less"
95,Aerie Graphic Boybrief,"Our #1 fit. It all started with a boybrief: our original fit! 10 years later, it’s still our #1 fit. style: 6443-5478 | color: 437 Comfy, stretchy cotton Low rise No cheek peek S'cute graphic at booty Aerie undies: your panty drawer just got REAL! 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
96,Aerie Boybrief,"We'll keep this brief. It all started with a boybrief: our original fit! 10 years later, it's still our #1 fit. style: 6443-5437 | color: 633 Comfy cotton Low rise No cheek peek Wide lace waistband Pretty bow at front Lace at leg openings Aerie undies: Your panty drawer just got REAL! 95% Cotton, 5% Elastane Imported read more read less"
97,Aerie Cheeky,"Celebrate the cheek peek! Everyday, loves: Listen to your heart. Get comfy. Be happy. style: 7441-5362 | color: 030 Comfy, stretchy cotton Low rise More cheek peek Wide lace waistband Scallop trim leg openings Pretty prints & colors Front bow We call them favorites for a reason 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
98,Aerie Everyday Loves Lace Cheeky,"Introducing Everyday Loves™: Made with love. Everyday, loves: Listen to your heart. Get comfy. Be Happy. Your go-to fave has more cheek peek & a whole lot of WOW. style: 1775-5973 | color: 890 Soft lace with the right amount of stretch Aerie undies: your panty drawer just got REAL! Low rise More cheek peek 97% Nylon, 3% Spandex Machine Wash Imported read more read less"
99,Aerie Seamless Boybrief,"Our #1 fit. Smooth: No seams. All comfort. Real comfy. style: 1774-5447 | color: 536 Smooth seamless fabric Aerie undies: Your panty drawer just got REAL. Low rise No cheek peek 93% Nylon, 7% Elastane Machine Wash Imported read more read less"
100,Aerie Cheeky,"More cheek peek for extra WOW! The soft and comfy cotton you love in the fit you go to. style: 7442-5401 | color: 062 Comfy, stretchy cotton Aerie undies: Your panty drawer just got REAL. V-back detail Low rise More cheek peek 95% Cotton, 5% Elastane Machine Wash Imported read more read less"
101,Aerie Bikini,"A peek of cheek. The soft and comfy cotton you love in the fit you go to. style: 3441-5446 | color: 651 Comfy cotton Low rise A peek of cheek Wide lace waistband Pretty bow at front Lace at leg openings Aerie undies: Your panty drawer just got REAL! 95% Cotton, 5% Elastane Imported read more read less"
102,Aerie Seamless Thong,"Total cheek! Smooth: No seams. All comfort. Real comfy. style: 5444-5448 | color: 073 Smooth seamless fabric Aerie undies: Your panty drawer just got REAL. Low rise Total cheek! 93% Nylon, 7% Elastane Machine Wash Imported read more read less"
103,Aerie Everyday Loves Lace Thong,"Introducing Everyday Loves™: Made with love. Your go-to fave has total cheek & a whole lot of WOW. style: 1446-5971 | color: 536 Soft stretch lace Aerie undies: your panty drawer just got REAL! Low rise Total cheek! 97% Nylon, 3% Spandex Machine Wash Imported read more read less"
104,Aerie Boyshort,"No. 1 on our short list for a no pants party! Everyday, loves: Listen to your heart. Get comfy. Be happy. Your go-to fave in comfy cotton with no cheek peek! style: 8441-5365 | color: 184 Comfy, stretchy cotton Undies: the REAL way to say panties. Straight cut around leg Wide lace waistband We call them favorites for a reason Low rise No cheek peek 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
105,Aerie Shine Cheeky + Boho Lace,"Peace, love & lace. Shine on with more cheek peek. style: 1776-6107 | color: 125 Smooth shine fabric + boho lace Low rise More cheek peek Wide boho lace waistband Undies: the REAL way to say panties. Low rise A peek of cheek 85% Nylon, 15% Elastane Machine Wash Imported read more read less"
106,Aerie String Bikini,"Sweet on strings. Your go-to fave has just a peek of cheek & a whole lot of WOW. style: 0442-5117 | color: 410 Comfy, stretchy cotton Low rise No cheek peek Pretty bows at front Everyday Loves Collection 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
107,Aerie Seamless Boybrief,"Our #1 fit. Smooth: No seams. All comfort. Real comfy. style: 1774-6116 | color: 410 Smooth seamless fabric Aerie undies: Your panty drawer just got REAL. Low rise No cheek peek 56% Nylon, 36% Polyester, 8% Elastane Machine Wash Imported read more read less"
108,Aerie Everyday Loves Lace Boybrief,"Introducing Everyday Loves™: Made with love. Everyday, loves: Listen to your heart. Get comfy. Be Happy. Your go-to fave has just a peek of cheek & a whole lot of WOW. style: 5776-5974 | color: 100 Soft lace with the right amount of stretch Aerie undies: your panty drawer just got REAL! Low rise 97% Nylon, 3% Spandex Machine Wash Imported read more read less"
109,Aerie Thong,"Total cheek! The soft and comfy cotton you love in the fit you go to. style: 5442-5444 | color: 073 Comfy cotton Low rise Total cheek! Wide lace waistband Pretty bow at front Lace at leg openings Aerie undies: Your panty drawer just got REAL! 95% Cotton, 5% Elastane Imported read more read less"
110,Aerie Bikini,"A peek of cheek. The soft and comfy cotton you love in the fit you go to. style: 3441-5439 | color: 389 Comfy cotton Low rise A peek of cheek Wide lace waistband Pretty bow at front Lace at leg openings Aerie undies: Your panty drawer just got REAL! 95% Cotton, 5% Elastane Imported read more read less"
111,Aerie Boyshort,"Boy oh boy! The soft and comfy cotton you love in the fit you go to. style: 8442-5438 | color: 382 Comfy cotton Low rise No cheek peek Wide lace waistband Pretty bow at front Lace at leg openings Aerie undies: Your panty drawer just got REAL! 95% Cotton, 5% Elastane Imported read more read less"
112,Aerie Mesh Boybrief,"Our #1 fit. Shine on in our no. 1 fit! style: 5777-6103 | color: 669 Soft mesh Low rise No cheek peek Wide lace waistband Aerie undies: Your panty drawer just got REAL. 88% Nylon, 12% Elastane Machine Wash Imported read more read less"
113,Aerie Boybrief,"We'll keep this brief. It all started with a boybrief: our original fit! 10 years later, it’s still our #1 fit. style: 6441-4801 | color: 410 Comfy, stretchy cotton Aerie undies: your panty drawer just got REAL! Binding details We call them favorites for a reason Low rise 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
114,Aerie Shine Thong + Boho Lace,"Shine on. Peace, love & lace. style: 5772-6106 | color: 073 SMOOTH shine fabric + boho lace waistband Better together: pair with a boho bralette! Low rise Total cheek! 85% Nylon, 15% Elastane Machine Wash Imported read more read less"
115,Aerie Logo Boybrief,"Better than the boys’… It all started with a boybrief: our original fit! 10 years later, it’s still our #1 fit. style: 6441-5100 | color: 030 Comfy, stretchy cotton Signature logo waistband We call them favorites for a reason Undies: the REAL way to say panties. Low rise 95% Cotton, 5% Elastane Machine Wash Imported read more read less"
116,Aerie Thong,"Total cheek! The soft and comfy cotton you love in the fit you go to. style: 5442-5400 | color: 410 Comfy, stretchy cotton Aerie undies: Your panty drawer just got REAL. V-back detail Low rise Total cheek! 95% Cotton, 5% Elastane Machine Wash Imported read more read less"
117,Aerie Shine Bikini + Boho Lace,"Shine on. A peek of cheek meets peace, love and lace. style: 5774-6109 | color: 073 Smooth shine fabric + Boho lace Aerie undies: Your panty drawer just got REAL! Boho lace waistband Pretty bow at front Lace at leg openings Low rise A peek of cheek 85% Nylon, 15% Elastane Machine Wash Imported read more read less"
118,Aerie Cheeky,"More cheek peek for extra WOW! The soft and comfy cotton you love in the fit you go to. style: 7442-5328 | color: 498 Comfy, stretchy cotton Low rise More cheek peek Aerie undies: Your panty drawer just got REAL. 95% Cotton, 5% Elastane Machine Wash Imported read more read less"
119,Aerie Thong,"Oh happy day… Comfy, o-so-cute & total cheek! Your go-to love (with the most cheek peek) in our fave fabric: Our classic, comfy ""Favorite"" cotton. style: 5441-8765 | color: 001 Comfy, stretchy cotton Low rise Total cheek! Total cheek! Lace waist & leg openings Front bow detail We call them favorites for a reason Undies: the REAL way to say panties. 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
120,Aerie Thong,"Total cheek! The soft and comfy cotton you love in the fit you go to. style: 5442-5435 | color: 389 Comfy cotton Low rise Total cheek! Wide lace waistband Pretty bow at front Lace at leg openings Aerie undies: Your panty drawer just got REAL! 95% Cotton, 5% Elastane Imported read more read less"
121,Aerie Seamless Boybrief,"Our #1 fit. Smooth: No seams. All comfort. Real comfy. style: 1774-6114 | color: 401 Smooth seamless fabric Aerie undies: Your panty drawer just got REAL. Low rise No cheek peek 64% Polyester, 28% Nylon, 8% Elastane Machine Wash Imported read more read less"
122,Aerie Shine Boybrief + Boho Lace,"Shine on. Peace, love & lace. style: 5777-6108 | color: 536 SMOOTH shine fabric + boho lace waistband Better together: pair with a boho bralette! Low rise No cheek peek 85% Nylon, 15% Elastane Machine Wash Imported read more read less"
123,Aerie Thong,"These are a few of our favorite things. Everyday, loves: Listen to your heart. Get comfy. Be happy...& happiness is comfy cotton and total cheek! style: 5441-5326 | color: 030 Comfy, stretchy cotton Low rise Total cheek! Lace trim waist & leg openings Pretty bow at front We call them favorites for a reason Aerie undies: your panty drawer just got REAL! 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
124,Aerie Cheeky,"Celebrate the cheek peek! Everyday, loves: Listen to your heart. Get comfy. Be happy. style: 7441-5328 | color: 536 Comfy, stretchy cotton Front bow We call them favorites for a reason Wide lace waistband Scallop trim leg openings Pretty prints & colors Low rise More cheek peek 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
125,Aerie Boybrief,"It all started with a boybrief: our original fit! 10 years later, it’s still our #1 fit. style: 6441-9170 | color: 030 Comfy, stretchy cotton Low rise No cheek peek Lace waist and leg openings Front bow detail Ruched seams Undies: the REAL way to say panties. 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
126,Aerie Seamless Thong,"Total cheek! Smooth: No seams. All comfort. Real comfy. style: 5444-6115 | color: 410 Smooth seamless fabric Aerie undies: Your panty drawer just got REAL. Low rise Total cheek! 63% Polyester, 30% Nylon, 7% Elastane Machine Wash Imported read more read less"
127,Aerie Boybrief,"It all started with a boybrief: our original fit! It all started with a boybrief: our original fit! 10 years later, it’s still our #1 fit. style: 6441-1499 | color: 890 Comfy, stretchy cotton Aerie undies: your panty drawer just got REAL! Everyday Loves Collection Binding at waist and leg openings We call them favorites for a reason Low rise 93% Cotton, 7% Spandex Machine Wash Imported read more read less"
128,Aerie Cheeky,"Celebrate the cheek peek! Everyday, loves: Listen to your heart. Get comfy. Be happy. style: 7441-5361 | color: 184 Comfy, stretchy cotton Panties, underwear, lingerie… Get real. It’s all undies for us! Lace trim waist & leg openings Front bow We call them favorites for a reason Low rise More cheek peek 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
129,Aerie Everyday Loves Lace Cheeky,"Introducing Everyday Loves™: Made with love. Everyday, loves: Listen to your heart. Get comfy. Be Happy. Your go-to fave has more cheek peek & a whole lot of WOW. style: 1775-5973 | color: 933 Soft lace with the right amount of stretch Aerie undies: your panty drawer just got REAL! Low rise More cheek peek 97% Nylon, 3% Spandex Machine Wash Imported read more read less"
130,Sunnie Pushup Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 6734-4399 | color: 184 Pushup level: Perkier Demi coverage, Underwire Fully adjustable split straps Ballet back Lace cradle Back hook closure Real Soft® fabric If you loved Jacklyn or Emma, you'll ADORE Sunnie Pushup If you like Harper or Ella Gel, you’ll LOVE Sunnie Pushup 64% Polyamide, 36% Elastane Hand Wash Imported read more read less"
131,Sunnie Pushup Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 6734-4530 | color: 073 Pushup level: Perkier Fully adjustable straps Ballet back Back hook closure Real Soft® fabric Demi coverage, Underwire 360 degree stretch moves with you If you like Harper or Ella Gel, you’ll LOVE Sunnie Pushup 52% Nylon, 39% Polyester, 9% Elastane Hand Wash Imported read more read less"
132,Sunnie Full Coverage Lightly Lined Bra,"Sunnie Collection: Real Soft® T-shirt bras. Made for REAL life. Every girl is #AerieREAL. It's time your bra is, too! style: 9793-7860 | color: 073 Lightly lined Full coverage, Underwire Adjustable straps Ballet back Back hook closure Real Soft® fabric 360 degree stretch moves with you 88% Nylon, 12% Elastane Hand Wash Imported read more read less"
